0.0813	0.313	0.479
0.07999	0.323	0.45
0.07872	0.333	0.421
0.07749	0.345	0.394
0.0763	0.357	0.367
0.07514	0.369	0.342
0.07469	0.374	0.333
0.07424	0.379	0.323
0.0738	0.386	0.314
0.07293	0.397	0.296
0.07187	0.411	0.275
0.07085	0.426	0.255
0.06985	0.44	0.231
0.06888	0.455	0.219
0.06702	0.485	0.189
0.06526	0.514	0.163
6.50E-02	0.531	0.113
6.40E-02	0.53	0.1
6.36E-02	0.542	0.14
6.30E-02	0.549	9.30E-02
6.20E-02	0.567	8.35E-02
6.20E-02	0.569	0.122
6.10E-02	0.59	7.40E-02
6.00E-02	0.61	6.50E-02
5.90E-02	0.627	5.80E-02
5.80E-02	0.644	5.10E-02
5.70E-02	0.659	4.55E-02
5.60E-02	0.675	4.05E-02
5.50E-02	0.691	3.65E-02
5.40E-02	0.706	3.25E-02
5.30E-02	0.722	2.92E-02
5.20E-02	0.737	2.64E-02
5.10E-02	0.752	2.43E-02
5.00E-02	0.766	2.23E-02
4.90E-02	0.778	2.05E-02
4.80E-02	0.792	1.92E-02
4.70E-02	0.803	1.78E-02
4.60E-02	0.814	1.68E-02
4.50E-02	0.824	1.58E-02
4.40E-02	0.834	1.52E-02
4.30E-02	0.843	1.47E-02
4.20E-02	0.853	1.42E-02
4.10E-02	0.86	1.38E-02
4.00E-02	0.869	1.35E-02
3.90E-02	0.877	1.32E-02
3.80E-02	0.885	1.28E-02
3.70E-02	0.893	1.24E-02
3.60E-02	0.899	1.21E-02
3.50E-02	0.906	1.17E-02
3.40E-02	0.913	1.13E-02
3.30E-02	0.918	1.00E-02
3.20E-02	0.925	1.04E-02
3.10E-02	0.93	1.00E-02
3.00E-02	0.937	9.50E-03
2.90E-02	0.942	9.00E-03
2.80E-02	0.947	8.40E-03
2.70E-02	0.952	7.85E-03
2.60E-02	0.956	7.30E-03
2.50E-02	0.96	6.70E-03
2.40E-02	0.964	6.10E-03
2.30E-02	0.968	5.53E-03
2.20E-02	0.972	5.00E-03
2.10E-02	0.976	4.43E-03
2.00E-02	0.978	3.93E-03
1.90E-02	0.982	3.43E-03
1.80E-02	0.985	2.97E-03
1.70E-02	0.988	2.54E-03
1.60E-02	0.991	2.15E-03
1.50E-02	0.993	1.78E-03
1.40E-02	1	1.43E-03
1.36E-02	1.008	1.30E-03
1.32E-02	1.022	1.20E-03
1.30E-02	1.03	1.13E-03
1.28E-02	1.034	1.09E-03
1.26E-02	1.034	1.02E-03
1.25E-02	1.034	1.00E-03
1.24E-02	1.032	1.54E-03
1.23E-02	1.03	5.00E-03
1.22E-02	1.025	2.40E-02
1.22E-02	1.0241	2.62E-02
1.19E-02	1.0132	2.56E-02
1.16E-02	1.007	2.47E-02
1.13E-02	1.0039	2.39E-02
1.11E-02	1.0024	2.33E-02
1.08E-02	1.0008	2.26E-02
1.05E-02	0.99958	2.19E-02
1.03E-02	0.99856	2.12E-02
1.00E-02	0.99773	2.06E-02
9.76E-03	0.99705	2.00E-02
9.54E-03	0.99645	1.94E-02
9.32E-03	0.99594	1.88E-02
9.12E-03	0.99549	1.83E-02
8.86E-03	0.99496	1.77E-02
8.67E-03	0.9946	1.72E-02
8.43E-03	0.99415	1.66E-02
8.27E-03	0.99384	1.62E-02
8.05E-03	0.9934	1.57E-02
7.85E-03	0.99287	1.52E-02
7.65E-03	0.99235	1.45E-02
7.47E-03	0.99235	1.45E-02
7.29E-03	0.99176	1.28E-02
7.13E-03	0.99167	1.21E-02
6.97E-03	0.99164	1.14E-02
6.81E-03	0.99164	1.07E-02
6.63E-03	0.99167	1.00E-02
6.49E-03	0.99169	9.46E-03
6.33E-03	0.99179	8.79E-03
6.17E-03	0.99192	8.18E-03
6.02E-03	0.99206	7.63E-03
5.88E-03	0.99219	7.12E-03
5.74E-03	0.99236	6.63E-03
5.61E-03	0.99254	6.19E-03
5.46E-03	0.99277	5.70E-03
5.34E-03	0.99296	5.34E-03
5.21E-03	0.99318	4.94E-03
5.08E-03	0.99339	4.57E-03
4.96E-03	0.99361	4.23E-03
4.84E-03	0.99382	3.93E-03
4.73E-03	0.99403	3.65E-03
4.61E-03	0.99427	3.36E-03
4.51E-03	0.99446	3.13E-03
4.40E-03	0.99468	2.88E-03
4.29E-03	0.99489	2.67E-03
4.19E-03	0.99509	2.47E-03
4.09E-03	0.99528	2.29E-03
3.99E-03	0.99549	2.10E-03
3.90E-03	0.99566	1.95E-03
3.80E-03	0.99585	1.80E-03
3.71E-03	0.99602	1.66E-03
3.63E-03	0.99619	1.53E-03
3.53E-03	0.99636	1.41E-03
3.45E-03	0.99651	1.31E-03
3.37E-03	0.99667	1.20E-03
3.29E-03	0.99682	1.11E-03
3.21E-03	0.99695	1.02E-03
3.13E-03	0.9971	9.39E-04
3.05E-03	0.99723	8.63E-04
2.99E-03	0.99735	8.01E-04
2.91E-03	0.99748	7.34E-04
2.84E-03	0.99759	6.77E-04
2.77E-03	0.9977	6.22E-04
2.71E-03	0.99781	5.12E-04
2.64E-03	0.99791	5.27E-04
2.58E-03	0.998	4.87E-04
2.52E-03	0.9981	4.47E-04
2.46E-03	0.99819	4.11E-04
2.40E-03	0.99827	3.79E-04
2.34E-03	0.99836	3.47E-04
2.29E-03	0.99843	3.19E-04
2.23E-03	0.99851	2.94E-04
2.18E-03	0.99858	2.69E-04
2.13E-03	0.99865	2.47E-04
2.08E-03	0.99871	2.27E-04
2.03E-03	0.99878	2.08E-04
1.98E-03	0.99883	1.91E-04
1.93E-03	0.99889	1.76E-04
1.88E-03	0.99894	1.61E-04
1.84E-03	0.99899	1.48E-04
1.80E-03	0.99904	1.36E-04
1.75E-03	0.999088	1.25E-04
1.71E-03	0.999134	1.14E-04
1.67E-03	0.999174	1.05E-04
1.63E-03	0.999214	9.66E-05
1.59E-03	0.999253	8.84E-05
1.55E-03	0.999289	8.11E-05
1.52E-03	0.999325	7.42E-05
1.48E-03	0.999358	6.80E-05
1.45E-03	0.999388	6.25E-05
1.41E-03	0.999418	5.73E-05
1.38E-03	0.999447	5.24E-05
1.34E-03	0.999474	4.80E-05
1.31E-03	0.9995	4.41E-05
1.28E-03	0.999524	4.04E-05
1.25E-03	0.999548	3.70E-05
1.22E-03	0.99957	3.39E-05
1.19E-03	0.999591	3.10E-05
1.16E-03	0.999612	2.84E-05
1.13E-03	0.999631	2.60E-05
1.11E-03	0.999649	2.39E-05
1.08E-03	0.999667	2.18E-05
1.06E-03	0.999684	2.00E-05
1.03E-03	0.9997	1.83E-05
1.01E-03	0.999715	1.67E-05
9.82E-04	0.999729	1.53E-05
9.58E-04	0.999743	1.40E-05
9.35E-04	0.999756	1.28E-05
9.13E-04	0.999769	1.17E-05
8.91E-04	0.999781	1.07E-05
8.69E-04	0.999792	9.81E-06
8.49E-04	0.999803	8.99E-06
8.29E-04	0.999814	8.22E-06
8.09E-04	0.999824	7.49E-06
7.90E-04	0.999834	6.85E-06
7.71E-04	0.999844	6.24E-06
7.52E-04	0.999854	5.70E-06
7.35E-04	0.999863	5.20E-06
7.17E-04	0.999874	4.74E-06
7.00E-04	0.999885	4.32E-06
6.83E-04	0.9999113	3.93E-06
6.67E-04	0.9999318	4.08E-05
6.51E-04	0.9999222	3.76E-05
6.35E-04	0.999131	3.46E-05
6.20E-04	0.999904	3.19E-05
